pdb_name,processed_path,raw_path,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,splits
1cov.4,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1cov.4.pkl,pdb_chains/co/1cov.4.pdb,1,homomer,56,55,0.7454545454545455,0.10909090909090909,0.14545454545454545,2.133668141510201,train
1coz.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1coz.A.pkl,pdb_chains/co/1coz.A.pdb,1,homomer,184,126,0.42063492063492064,0.35714285714285715,0.2222222222222222,1.421469043924179,train
2cob.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2cob.A.pkl,pdb_chains/co/2cob.A.pdb,1,homomer,70,70,0.5571428571428572,0.44285714285714284,0.0,1.5687019789225123,train
3col.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3col.A.pkl,pdb_chains/co/3col.A.pdb,1,homomer,353,180,0.2722222222222222,0.7166666666666667,0.011111111111111112,1.854979482028791,train
3cob.C,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3cob.C.pkl,pdb_chains/co/3cob.C.pdb,1,homomer,465,340,0.38235294117647056,0.31470588235294117,0.3029411764705882,2.0387319850523786,test
1cou.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1cou.A.pkl,pdb_chains/co/1cou.A.pdb,1,homomer,85,85,0.7294117647058823,0.11764705882352941,0.15294117647058825,1.2344324149901624,val
2frx.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2frx.A.pkl,pdb_chains/fr/2frx.A.pdb,1,homomer,455,455,0.44835164835164837,0.3208791208791209,0.23076923076923078,2.3630502124140533,train
3frn.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3frn.A.pkl,pdb_chains/fr/3frn.A.pdb,1,homomer,306,258,0.43023255813953487,0.13565891472868216,0.43410852713178294,2.855152841148238,train
4fr4.D,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4fr4.D.pkl,pdb_chains/fr/4fr4.D.pdb,1,homomer,491,346,0.44508670520231214,0.407514450867052,0.14739884393063585,2.148904583727198,train
4fr4.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4fr4.A.pkl,pdb_chains/fr/4fr4.A.pdb,1,homomer,536,350,0.4857142857142857,0.36857142857142855,0.1457142857142857,2.1734522448828217,train
2fr5.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2fr5.A.pkl,pdb_chains/fr/2fr5.A.pdb,1,homomer,273,136,0.4264705882352941,0.33088235294117646,0.2426470588235294,1.5465736341813334,train
2fr2.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2fr2.A.pkl,pdb_chains/fr/2fr2.A.pdb,1,homomer,320,161,0.2857142857142857,0.055900621118012424,0.6583850931677019,1.572812203062461,train
4fr2.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4fr2.A.pkl,pdb_chains/fr/4fr2.A.pdb,1,homomer,384,383,0.38903394255874674,0.5117493472584856,0.09921671018276762,2.013182255638297,train
5fr6.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5fr6.A.pkl,pdb_chains/fr/5fr6.A.pdb,1,homomer,115,83,0.3855421686746988,0.2289156626506024,0.3855421686746988,1.2717980633128694,train
4frf.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4frf.A.pkl,pdb_chains/fr/4frf.A.pdb,1,homomer,216,214,0.4252336448598131,0.3878504672897196,0.18691588785046728,1.7273576711121013,train
3frr.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3frr.A.pkl,pdb_chains/fr/3frr.A.pdb,1,homomer,349,186,0.24193548387096775,0.7580645161290323,0.0,2.018966278913503,train
4frw.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4frw.A.pkl,pdb_chains/fr/4frw.A.pdb,1,homomer,215,215,0.40930232558139534,0.04186046511627907,0.5488372093023256,2.585546585209408,train
3frw.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3frw.A.pkl,pdb_chains/fr/3frw.A.pdb,1,homomer,136,94,0.2127659574468085,0.7872340425531915,0.0,1.5399298139442483,train
3fry.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3fry.A.pkl,pdb_chains/fr/3fry.A.pdb,1,homomer,105,73,0.5205479452054794,0.3561643835616438,0.1232876712328767,1.782197593339127,train
2frg.P,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2frg.P.pkl,pdb_chains/fr/2frg.P.pdb,1,homomer,258,106,0.330188679245283,0.05660377358490566,0.6132075471698113,1.4094249129197325,train
3frm.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3frm.A.pkl,pdb_chains/fr/3frm.A.pdb,1,homomer,307,252,0.3888888888888889,0.32142857142857145,0.2896825396825397,1.9183657742828046,train
1frv.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1frv.A.pkl,pdb_chains/fr/1frv.A.pdb,1,homomer,265,262,0.5458015267175572,0.3015267175572519,0.15267175572519084,1.9569494607817743,train
5frd.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5frd.A.pkl,pdb_chains/fr/5frd.A.pdb,1,homomer,523,256,0.359375,0.453125,0.1875,1.748665450335644,train
3frk.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3frk.A.pkl,pdb_chains/fr/3frk.A.pdb,1,homomer,476,365,0.40273972602739727,0.4191780821917808,0.1780821917808219,2.085475298677658,train
3fru.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3fru.A.pkl,pdb_chains/fr/3fru.A.pdb,1,homomer,419,269,0.3308550185873606,0.27137546468401486,0.39776951672862454,2.3936724575177775,train
3frq.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3frq.B.pkl,pdb_chains/fr/3frq.B.pdb,1,homomer,311,184,0.2608695652173913,0.7391304347826086,0.0,1.8337475673146484,train
4fr9.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4fr9.A.pkl,pdb_chains/fr/4fr9.A.pdb,1,homomer,329,141,0.3971631205673759,0.1773049645390071,0.425531914893617,1.6299359376600087,test
4frt.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4frt.A.pkl,pdb_chains/fr/4frt.A.pdb,1,homomer,372,370,0.35945945945945945,0.0,0.6405405405405405,2.1558867343954935,train
5c54.G,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5c54.G.pkl,pdb_chains/c5/5c54.G.pdb,1,homomer,548,307,0.3941368078175896,0.50814332247557,0.09771986970684039,1.8918340302989725,train
3c5h.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5h.A.pkl,pdb_chains/c5/3c5h.A.pdb,1,homomer,336,232,0.4396551724137931,0.3232758620689655,0.23706896551724138,1.6777278572797218,train
1c5k.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1c5k.A.pkl,pdb_chains/c5/1c5k.A.pdb,1,homomer,628,397,0.45591939546599497,0.09571788413098237,0.44836272040302266,2.258744833219902,train
2c5i.T,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c5i.T.pkl,pdb_chains/c5/2c5i.T.pdb,1,homomer,112,94,0.20212765957446807,0.7978723404255319,0.0,1.5681580433476725,train
3c5i.D,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5i.D.pkl,pdb_chains/c5/3c5i.D.pdb,1,homomer,454,355,0.3436619718309859,0.5183098591549296,0.13802816901408452,2.129739536847747,train
3c5r.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5r.A.pkl,pdb_chains/c5/3c5r.A.pdb,1,homomer,242,125,0.496,0.504,0.0,1.4474646443944696,train
3c5i.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5i.A.pkl,pdb_chains/c5/3c5i.A.pdb,1,homomer,453,343,0.3206997084548105,0.5393586005830904,0.13994169096209913,2.1025955671887324,train
1c5a.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1c5a.A.pkl,pdb_chains/c5/1c5a.A.pdb,1,homomer,66,66,0.2878787878787879,0.696969696969697,0.0,1.1850625697387278,train
4c5c.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4c5c.A.pkl,pdb_chains/c5/4c5c.A.pdb,1,homomer,658,306,0.4150326797385621,0.3758169934640523,0.21568627450980393,1.973634342624267,train
3c5x.C,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5x.C.pkl,pdb_chains/c5/3c5x.C.pdb,1,homomer,104,81,0.3950617283950617,0.037037037037037035,0.5679012345679012,1.2397433060596852,train
5c5z.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5c5z.A.pkl,pdb_chains/c5/5c5z.A.pdb,1,homomer,239,127,0.3937007874015748,0.1968503937007874,0.4094488188976378,1.388717983973576,train
4c5w.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4c5w.A.pkl,pdb_chains/c5/4c5w.A.pdb,1,homomer,801,384,0.4192708333333333,0.2890625,0.2916666666666667,2.634846857802352,train
2c53.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c53.A.pkl,pdb_chains/c5/2c53.A.pdb,1,homomer,502,228,0.4692982456140351,0.42105263157894735,0.10964912280701754,1.7411886906736895,train
3c57.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c57.B.pkl,pdb_chains/c5/3c57.B.pdb,1,homomer,66,49,0.30612244897959184,0.6938775510204082,0.0,1.2557584483210276,train
2c54.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c54.A.pkl,pdb_chains/c5/2c54.A.pdb,1,homomer,841,362,0.430939226519337,0.40607734806629836,0.16298342541436464,2.003290153040444,train
1c5e.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1c5e.A.pkl,pdb_chains/c5/1c5e.A.pdb,1,homomer,216,95,0.5789473684210527,0.05263157894736842,0.3684210526315789,1.2777402114078458,train
2c5u.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c5u.A.pkl,pdb_chains/c5/2c5u.A.pdb,1,homomer,752,375,0.344,0.43733333333333335,0.21866666666666668,2.2348811747694746,train
2c5s.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c5s.A.pkl,pdb_chains/c5/2c5s.A.pdb,1,homomer,423,372,0.3575268817204301,0.4112903225806452,0.23118279569892472,2.7348819430681277,train
3c5v.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5v.A.pkl,pdb_chains/c5/3c5v.A.pdb,1,homomer,577,294,0.3673469387755102,0.42517006802721086,0.20748299319727892,1.8358411757897795,train
4c5e.C,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4c5e.C.pkl,pdb_chains/c5/4c5e.C.pdb,1,homomer,822,438,0.541095890410959,0.16666666666666666,0.2922374429223744,2.5917431437023155,train
5c5d.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5c5d.A.pkl,pdb_chains/c5/5c5d.A.pdb,1,homomer,252,158,0.33544303797468356,0.5189873417721519,0.14556962025316456,1.7396438184708085,train
2c5a.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c5a.A.pkl,pdb_chains/c5/2c5a.A.pdb,1,homomer,843,364,0.4340659340659341,0.4010989010989011,0.1620879120879121,2.007640384859539,train
5c5u.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5c5u.B.pkl,pdb_chains/c5/5c5u.B.pdb,1,homomer,450,190,0.5473684210526316,0.17894736842105263,0.2736842105263158,1.7212518226859783,train
3c5q.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5q.A.pkl,pdb_chains/c5/3c5q.A.pdb,1,homomer,518,396,0.41414141414141414,0.3409090909090909,0.24242424242424243,2.278374348146416,train
2c5w.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c5w.B.pkl,pdb_chains/c5/2c5w.B.pdb,1,homomer,459,385,0.44935064935064933,0.34285714285714286,0.2077922077922078,2.0796129912161474,train
3c5c.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5c.B.pkl,pdb_chains/c5/3c5c.B.pdb,1,homomer,241,167,0.3413173652694611,0.40119760479041916,0.25748502994011974,1.5070601849169183,train
2c5q.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c5q.A.pkl,pdb_chains/c5/2c5q.A.pdb,1,homomer,532,233,0.39914163090128757,0.31759656652360513,0.27896995708154504,1.9495781998163224,train
3c5m.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5m.A.pkl,pdb_chains/c5/3c5m.A.pdb,1,homomer,464,376,0.5159574468085106,0.031914893617021274,0.4521276595744681,2.037530584069265,train
2c5z.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c5z.A.pkl,pdb_chains/c5/2c5z.A.pdb,1,homomer,93,93,0.25806451612903225,0.7419354838709677,0.0,1.4380342039060268,test
2c5d.C,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2c5d.C.pkl,pdb_chains/c5/2c5d.C.pdb,1,homomer,194,192,0.4583333333333333,0.0,0.5364583333333334,2.65705251417364,train
1c52.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1c52.A.pkl,pdb_chains/c5/1c52.A.pdb,1,homomer,328,131,0.4198473282442748,0.4580152671755725,0.12213740458015267,1.4957001094366957,val
5c50.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5c50.B.pkl,pdb_chains/c5/5c50.B.pdb,1,homomer,248,185,0.42162162162162165,0.2972972972972973,0.2810810810810811,1.6644212411019277,val
3c5w.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3c5w.A.pkl,pdb_chains/c5/3c5w.A.pdb,1,homomer,239,228,0.20614035087719298,0.793859649122807,0.0,2.0509550562239385,train
5c5s.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5c5s.B.pkl,pdb_chains/c5/5c5s.B.pdb,1,homomer,277,202,0.3564356435643564,0.6435643564356436,0.0,1.74961074843979,train
4n06.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4n06.A.pkl,pdb_chains/n0/4n06.A.pdb,1,homomer,571,346,0.3092485549132948,0.5202312138728323,0.17052023121387283,2.1100141734084508,train
2n0k.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2n0k.A.pkl,pdb_chains/n0/2n0k.A.pdb,1,homomer,89,89,0.4606741573033708,0.033707865168539325,0.5056179775280899,1.4423944731610723,train
2n01.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2n01.B.pkl,pdb_chains/n0/2n01.B.pdb,1,homomer,106,106,0.5377358490566038,0.02830188679245283,0.4339622641509434,1.5846823874385543,train
3n0u.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3n0u.A.pkl,pdb_chains/n0/3n0u.A.pdb,1,homomer,442,209,0.2822966507177033,0.7177033492822966,0.0,1.7425944869045913,train
1n0e.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1n0e.A.pkl,pdb_chains/n0/1n0e.A.pdb,1,homomer,198,141,0.4397163120567376,0.3404255319148936,0.2198581560283688,1.597615178073858,train
3n01.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3n01.A.pkl,pdb_chains/n0/3n01.A.pdb,1,homomer,187,87,0.28735632183908044,0.41379310344827586,0.2988505747126437,1.2353099928081983,train
3n0l.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3n0l.A.pkl,pdb_chains/n0/3n0l.A.pdb,1,homomer,670,400,0.3875,0.4775,0.135,2.239170589542823,train
1n00.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1n00.A.pkl,pdb_chains/n0/1n00.A.pdb,1,homomer,502,318,0.3270440251572327,0.6729559748427673,0.0,2.1224105509267734,train
1n0z.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1n0z.A.pkl,pdb_chains/n0/1n0z.A.pdb,1,homomer,46,45,0.9111111111111111,0.0,0.08888888888888889,1.1186644329071342,train
3n00.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3n00.A.pkl,pdb_chains/n0/3n00.A.pdb,1,homomer,239,184,0.266304347826087,0.7336956521739131,0.0,1.6703802583529133,train
4n03.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4n03.A.pkl,pdb_chains/n0/4n03.A.pdb,1,homomer,858,389,0.38817480719794345,0.4138817480719794,0.19794344473007713,2.10225613287093,train
1n08.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1n08.A.pkl,pdb_chains/n0/1n08.A.pdb,1,homomer,295,154,0.44155844155844154,0.24025974025974026,0.3181818181818182,1.5301437230930284,train
4n0q.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4n0q.A.pkl,pdb_chains/n0/4n0q.A.pdb,1,homomer,419,345,0.336231884057971,0.463768115942029,0.2,1.9780272945214148,train
3n0w.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3n0w.A.pkl,pdb_chains/n0/3n0w.A.pdb,1,homomer,814,374,0.3663101604278075,0.4358288770053476,0.19786096256684493,2.087337518913741,train
3n0a.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3n0a.A.pkl,pdb_chains/n0/3n0a.A.pdb,1,homomer,551,335,0.39104477611940297,0.3044776119402985,0.3044776119402985,2.2444829553041505,train
1n0l.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1n0l.A.pkl,pdb_chains/n0/1n0l.A.pdb,1,homomer,269,215,0.4558139534883721,0.07441860465116279,0.4697674418604651,2.0098025535732766,train
1n0l.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1n0l.B.pkl,pdb_chains/n0/1n0l.B.pdb,1,homomer,139,118,0.6271186440677966,0.0,0.3728813559322034,1.495997285029156,train
2n00.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2n00.A.pkl,pdb_chains/n0/2n00.A.pdb,1,homomer,95,95,0.25263157894736843,0.7473684210526316,0.0,1.3237673021676077,train
3n0x.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3n0x.A.pkl,pdb_chains/n0/3n0x.A.pdb,1,homomer,900,371,0.3665768194070081,0.40161725067385445,0.23180592991913745,2.1383069183257315,train
3n08.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3n08.B.pkl,pdb_chains/n0/3n08.B.pdb,1,homomer,434,153,0.5686274509803921,0.0718954248366013,0.35947712418300654,1.5415219520867605,train
4n0h.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4n0h.A.pkl,pdb_chains/n0/4n0h.A.pdb,1,homomer,626,446,0.4618834080717489,0.3811659192825112,0.15695067264573992,2.1419441075434564,train
4n01.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4n01.A.pkl,pdb_chains/n0/4n01.A.pdb,1,homomer,549,296,0.3885135135135135,0.4155405405405405,0.19594594594594594,2.0089597271203976,train
1n02.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1n02.A.pkl,pdb_chains/n0/1n02.A.pdb,1,homomer,102,102,0.4215686274509804,0.029411764705882353,0.5490196078431373,1.4109524035193572,test
4n04.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4n04.A.pkl,pdb_chains/n0/4n04.A.pdb,1,homomer,122,111,0.35135135135135137,0.22522522522522523,0.42342342342342343,1.3957261645496803,test
3svk.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3svk.A.pkl,pdb_chains/sv/3svk.A.pdb,1,homomer,447,360,0.4027777777777778,0.37222222222222223,0.225,1.970234765540756,train
1svv.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1svv.A.pkl,pdb_chains/sv/1svv.A.pdb,1,homomer,419,340,0.4,0.4176470588235294,0.18235294117647058,2.059260900629256,train
5svi.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5svi.B.pkl,pdb_chains/sv/5svi.B.pdb,1,homomer,121,53,0.7169811320754716,0.11320754716981132,0.1509433962264151,1.151765642784752,train
1svj.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1svj.A.pkl,pdb_chains/sv/1svj.A.pdb,1,homomer,136,136,0.29411764705882354,0.38235294117647056,0.3235294117647059,1.3828465664420198,train
3svt.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3svt.A.pkl,pdb_chains/sv/3svt.A.pdb,1,homomer,396,274,0.3284671532846715,0.5218978102189781,0.14963503649635038,1.908407018152878,train
1sv0.D,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1sv0.D.pkl,pdb_chains/sv/1sv0.D.pdb,1,homomer,108,81,0.37037037037037035,0.6296296296296297,0.0,1.198421775775658,train
1svb.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1svb.A.pkl,pdb_chains/sv/1svb.A.pdb,1,homomer,800,395,0.4278481012658228,0.08354430379746836,0.48860759493670886,3.3798916072047738,train
1svd.M,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1svd.M.pkl,pdb_chains/sv/1svd.M.pdb,1,homomer,200,108,0.4722222222222222,0.2777777777777778,0.25,1.5064482954012162,train
1svm.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1svm.A.pkl,pdb_chains/sv/1svm.A.pdb,1,homomer,501,362,0.3756906077348066,0.5469613259668509,0.07734806629834254,2.2765275448303037,train
1svq.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1svq.A.pkl,pdb_chains/sv/1svq.A.pdb,1,homomer,94,94,0.44680851063829785,0.2765957446808511,0.2765957446808511,1.2631327524034661,val
1svu.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1svu.A.pkl,pdb_chains/sv/1svu.A.pdb,1,homomer,329,307,0.48534201954397393,0.32247557003257327,0.19543973941368079,2.0073988644333483,train
2d0b.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2d0b.A.pkl,pdb_chains/d0/2d0b.A.pdb,1,homomer,569,308,0.3474025974025974,0.474025974025974,0.17857142857142858,2.4311743052161825,train
4d0q.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4d0q.A.pkl,pdb_chains/d0/4d0q.A.pdb,1,homomer,386,161,0.36024844720496896,0.018633540372670808,0.6211180124223602,1.5884248531519911,train
1d0c.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1d0c.A.pkl,pdb_chains/d0/1d0c.A.pdb,1,homomer,772,416,0.4543269230769231,0.3942307692307692,0.15144230769230768,2.2579173174779097,train
4d0n.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4d0n.B.pkl,pdb_chains/d0/4d0n.B.pdb,1,homomer,481,371,0.25067385444743934,0.5902964959568733,0.15902964959568733,2.7921788014996882,train
1d02.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1d02.B.pkl,pdb_chains/d0/1d02.B.pdb,1,homomer,511,200,0.425,0.43,0.145,1.9731104016178227,train
4d0d.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4d0d.A.pkl,pdb_chains/d0/4d0d.A.pdb,1,homomer,276,275,0.3418181818181818,0.24727272727272728,0.4109090909090909,2.3627618413034486,train
2d00.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2d00.A.pkl,pdb_chains/d0/2d00.A.pdb,1,homomer,163,109,0.43119266055045874,0.44954128440366975,0.11926605504587157,2.271035579933485,train
2d05.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2d05.A.pkl,pdb_chains/d0/2d05.A.pdb,1,homomer,460,259,0.3745173745173745,0.5637065637065637,0.06177606177606178,1.8442256225669256,train
3d03.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3d03.A.pkl,pdb_chains/d0/3d03.A.pdb,1,homomer,455,274,0.5036496350364964,0.2591240875912409,0.23722627737226276,1.9740851605800758,train
3d0q.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3d0q.A.pkl,pdb_chains/d0/3d0q.A.pdb,1,homomer,400,377,0.4270557029177719,0.4270557029177719,0.14588859416445624,2.099845992849852,train
3d01.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3d01.A.pkl,pdb_chains/d0/3d01.A.pdb,1,homomer,266,158,0.2974683544303797,0.4177215189873418,0.2848101265822785,1.6070655882708222,train
4d05.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4d05.B.pkl,pdb_chains/d0/4d05.B.pdb,1,homomer,436,249,0.4578313253012048,0.21285140562248997,0.3293172690763052,2.2014213737931687,train
3d0k.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3d0k.A.pkl,pdb_chains/d0/3d0k.A.pdb,1,homomer,484,287,0.4564459930313589,0.3693379790940767,0.17421602787456447,1.8340241108200832,train
3d00.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3d00.A.pkl,pdb_chains/d0/3d00.A.pdb,1,homomer,228,183,0.41530054644808745,0.39344262295081966,0.19672131147540983,1.951119764211378,train
4d02.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4d02.A.pkl,pdb_chains/d0/4d02.A.pdb,1,homomer,832,399,0.37092731829573933,0.37844611528822053,0.2506265664160401,2.468684542591645,train
2d0o.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2d0o.B.pkl,pdb_chains/d0/2d0o.B.pdb,1,homomer,183,108,0.39814814814814814,0.35185185185185186,0.25,1.2881111711135749,train
3d0j.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3d0j.A.pkl,pdb_chains/d0/3d0j.A.pdb,1,homomer,330,138,0.391304347826087,0.14492753623188406,0.463768115942029,1.591551801391802,train
4d0y.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4d0y.A.pkl,pdb_chains/d0/4d0y.A.pdb,1,homomer,443,184,0.46195652173913043,0.375,0.16304347826086957,1.6240435591354796,train
1d06.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1d06.A.pkl,pdb_chains/d0/1d06.A.pdb,1,homomer,204,130,0.3230769230769231,0.36153846153846153,0.3153846153846154,1.6620682676082026,train
